,epoch,train_loss,val_loss
0,0,0.007929351882018794,0.007004778030484786
1,1,0.006808888293475205,0.00669441491845124
2,2,0.006497136014818489,0.006330407358631839
3,3,0.006325517826801476,0.006380150595698586
4,4,0.006222049299253577,0.006137562868916236
5,5,0.006143865316220689,0.006098858681002998
6,6,0.0060605380308522555,0.006002347808885101
7,7,0.005993248791381425,0.006023950650284222
8,8,0.005925703613305751,0.005891705482072094
9,9,0.005878033450558876,0.005795230279683965
10,10,0.005832363654552208,0.005763206502587709
11,11,0.005763828059680706,0.005761478434886698
12,12,0.005703295686601566,0.0058627888461166705
13,13,0.005649567525384552,0.005616248150688824
14,14,0.005620643207761195,0.005673356480339283
15,15,0.005585076340272591,0.00557291119704671
16,16,0.00555318697971837,0.005514326806923767
17,17,0.005521924812577189,0.005461877883696552
18,18,0.005490003715141411,0.005495662922727764
19,19,0.005468207349502341,0.005417059546253354
20,20,0.005435858743635729,0.005472769898210801
21,21,0.005409271228523027,0.005422984203039782
22,22,0.005387858122750803,0.005386292737705895
23,23,0.005371173679202473,0.005346112932475054
24,24,0.005354696679249883,0.0053241877401397275
25,25,0.005333006717068817,0.005405637365590495
26,26,0.005313036884915687,0.0052750393114596545
27,27,0.005293614050121897,0.0052691127726951165
28,28,0.005272647855107969,0.005302341322227845
29,29,0.005256713005422078,0.005245892562707378
30,30,0.005222816143388335,0.005291131663246754
31,31,0.005209377407146601,0.005180242257690461
32,32,0.005178732163597408,0.005224570724553625
33,33,0.005163787614354657,0.00522889403271899
34,34,0.005149583153953523,0.005237226835348466
35,35,0.005129127096892682,0.005147104328675289
36,36,0.0051142734784239245,0.005129963016422089
37,37,0.005107156389068553,0.00513829103362188
38,38,0.005097685043401568,0.005080844466853419
39,39,0.005080193291424768,0.005146454388447443
40,40,0.005062470300881966,0.005152623124612386
41,41,0.005063084745982149,0.005039819792748818
42,42,0.005051612294016144,0.005060237140723449
43,43,0.005040440571324788,0.005089680944423096
44,44,0.005035343554936192,0.0050349244434928315
45,45,0.005022175307408589,0.005045919692383644
46,46,0.005011240482589877,0.00500217821232579
47,47,0.005006208639333714,0.0050701826844742545
48,48,0.00499248479800202,0.005041959970939632
49,49,0.00499108299005493,0.0050124415628484435
50,50,0.0049839882258115534,0.005014825582826962
51,51,0.004980229743429572,0.005041149475401631
52,52,0.004968009418819198,0.005006997742679456
53,53,0.004975096964268726,0.005151240298156379
54,54,0.004967432304590618,0.00503163711239525
55,55,0.004958576367644545,0.004980269623370814
56,56,0.004949552589764223,0.004995307202318649
57,57,0.004942386569479067,0.004981755748423888
58,58,0.004946593665443959,0.0049610468741440195
59,59,0.00493728490621715,0.005135519771144887
60,60,0.004931011425742196,0.0049643170529805455
61,61,0.004926632726003805,0.004981942878579427
62,62,0.004923874774405855,0.004934394077511125
63,63,0.004918197536485025,0.0049638794499988585
