,epoch,train_loss,val_loss
0,0,15.272991563775577,1.602911127032712
1,1,5.1171149288420565,1.0275127824861556
2,2,4.558200021914672,0.9616609135409817
3,3,3.8192674578749575,0.8680938657489605
4,4,3.708683852775721,0.9659107482875697
5,5,3.724759459757479,0.7837292328767944
6,6,3.6318990700819995,0.76123580703279
7,7,3.2263822283421177,0.6351959682942834
8,8,3.521005330083426,0.6329590399982408
9,9,3.235932162788231,0.5564699812675826
10,10,3.1803427099075634,1.099607577372808
11,11,3.046591165693826,0.8885706587461755
12,12,3.1411504342686385,0.786798563960474
13,13,2.978592450133874,0.5735057526617311
14,14,2.994421347248135,0.49216881865868345
15,15,2.6429420774802566,0.8586609364137985
16,16,2.8396295176062267,0.5693309131893329
17,17,2.582899707063916,0.6335046322492417
18,18,2.424308641580865,0.9139577829628251
19,19,2.262615077692317,0.5320704677142203
20,20,2.0925750863098074,0.41448505205335096
21,21,1.7012335514300503,0.32542258335161023
22,22,1.5931578180170618,0.3177402080182219
23,23,1.6263901761412853,0.5861306289443746
24,24,2.0780301210761536,0.28329332437715493
25,25,1.4942263863340486,0.2989577453699894
26,26,1.4038954842690146,0.30883645464200526
27,27,1.3109361246752087,0.3304526115243789
28,28,1.4904576101107523,0.28903078963048756
29,29,1.5264608144352678,0.23946926731150597
30,30,1.3122862621385138,0.9255016612587497
31,31,1.2213954488252057,0.2738386135606561
32,32,1.1762687232694589,0.2534756942477543
33,33,1.0703770746476948,0.198117068503052
34,34,1.3949652928858995,0.2509237885096809
35,35,0.9908492586982902,0.21178590282215737
36,36,0.9961383198678959,0.19728360197041184
37,37,1.0031896451255307,0.19588441558880731
38,38,0.994939103431534,0.271019112871727
39,39,1.1087867059395649,0.19396964681800455
40,40,1.3296676192840096,0.1960077546100365
41,41,1.056418450025376,0.22384698124369606
42,42,0.8020768145070178,0.1816416611254681
43,43,0.8766977508348646,0.22207347946823575
44,44,0.8860220113128889,0.19443542137742043
45,45,1.041443055277341,0.19092959715635516
46,46,0.9230552804947365,0.21463738857710268
47,47,0.8780899834091542,0.18218196360976435
48,48,1.1645558684394928,0.2908913949650014
49,49,0.9747582984273322,0.22812965064076707
50,50,0.828285265059094,0.19344237714540213
51,51,0.7962589961680351,0.16265816120721865
52,52,0.8146447177568916,0.18937957998423371
53,53,0.8849085325346095,0.17285267132683657
54,54,0.8828844422969269,0.20376771801966242
55,55,0.8866015353269177,0.19216853633406572
56,56,0.8694802884128876,0.18642890195769724
57,57,0.9563238109840313,0.20733333233511075
58,58,0.9257175241073128,0.19018174192751758
59,59,0.9463161838939413,0.2831692714244127
60,60,0.8211406379414257,0.17572002192900982
61,61,0.8239439067110652,0.15518225080450065
62,62,0.748787610369618,0.17321278431336395
63,63,0.9644427570165135,0.20737216938869096
64,64,0.8471827635949012,0.2546478441799991
65,65,0.9016387555020628,0.1622784070641501
66,66,0.8377630319446325,0.23253314805333503
67,67,0.7903401162766386,0.14612806735385675
68,68,0.7195485359698068,0.1707321096182568
69,69,0.6736509932234185,0.15485406140214764
70,70,0.6903483981150202,0.17448108521057293
71,71,0.8533176120981807,0.19678138285235036
72,72,0.9824776020541321,0.1513240319036413
73,73,0.6917250020633219,0.3533772105583921
74,74,0.7664952510385774,0.19188555193250068
75,75,0.7592060572496848,0.16045170341385528
76,76,0.7342578696989221,0.16878482303582132
77,77,0.8061459412128897,0.16423441491497215
78,78,1.087747677389416,0.2166276613570517
79,79,0.8550010466715321,0.1529229921870865
80,80,0.7387352308141999,0.15284739232447464
81,81,0.6739514234068338,0.20902685172040947
82,82,0.6377142019337043,0.14913922145206016
83,83,0.8944065932446392,0.15999186660337728
84,84,0.9141503749269759,0.1569177419441985
85,85,0.8168660213705152,0.155843225758872
86,86,0.7157263128756313,0.1616653697565198
87,87,0.8230226313462481,0.17526876500051003
88,88,0.7303625050844857,0.1671305435738759
89,89,0.6846161141729681,0.1700390511250589
90,90,0.6589073034119792,0.1769043912208872
91,91,0.6734718991210684,0.15671128654503264
92,92,0.6921814762899885,0.1583149182552006
93,93,0.8330343431880465,0.15425240842159837
94,94,0.67021870672761,0.1415846196905477
95,95,0.7021550025383476,0.22286966946558096
96,96,0.6423272828687914,0.15074267523596063
97,97,0.8296991636889288,0.24882409966085106
98,98,0.784523060079664,0.2145652028702898
99,99,0.6426471300219418,0.22497377710533328
100,100,0.6084246884856839,0.2158299513394013
101,101,0.749831290813745,0.16201839745917823
102,102,0.7051433995220577,0.17859671311452985
103,103,0.730042064373265,0.1356274508871138
104,104,0.6087888499896508,0.14714852032193448
105,105,0.6673490441753529,0.13492600967583712
106,106,0.5909053111827234,0.16035431655473076
107,107,0.6475666953192558,0.20212501687637996
108,108,0.7406234040099662,0.1972856508946279
109,109,0.6944881580784568,0.13284759927773848
110,110,0.664531426911708,0.13321041423478164
111,111,0.640978704454028,0.18042272368620615
112,112,0.6677434308512602,0.1467884013254661
113,113,0.7408401264547138,0.16760416849865578
114,114,0.7690029374934966,0.16160363385279197
115,115,0.7368834140652325,0.25834271575149614
116,116,0.6783943547634408,0.14684556165593676
117,117,0.6894208857847843,0.26235619928047527
118,118,0.6096569785004249,0.15683660050854087
119,119,0.6320100342563819,0.13101398637809325
120,120,0.6056887591257691,0.16753378562862054
121,121,0.6084417842648691,0.2142752393410774
122,122,0.7936864570074249,0.18903471728845034
123,123,0.7232750969415065,0.14647575569688343
124,124,0.5829125077434583,0.1336072058911668
125,125,0.6037463109678356,0.2795410399849061
126,126,0.6156152433541138,0.1389580483082682
127,127,0.5956459208100569,0.17611545273393858
128,128,0.6399063253193162,0.13281158765312284
129,129,0.9141683451161953,0.12982977101637516
130,130,0.5677813825604971,0.13705496361944824
131,131,0.5703914609766798,0.19913704224745743
132,132,0.6113841606274946,0.15929177169164177
133,133,0.5869236669968814,0.1294604491267819
134,134,0.5832708244997775,0.17985167833103333
135,135,0.8279592455655802,0.16133499052375555
136,136,0.705105334680411,0.2885214750713203
137,137,0.5657806265662657,0.13462107632949483
138,138,0.5546835530694807,0.17314120031369384
139,139,0.6541305929567898,0.13764866822748445
140,140,0.5875828311109217,0.1392599282116862
141,141,0.5812712401384488,0.1858854606980458
142,142,0.8419603078073123,0.13642938766861334
143,143,0.8158269627165282,0.12770521071797702
144,144,0.5656415250996361,0.1398588637384819
145,145,0.5712939289223868,0.13476671089301817
146,146,0.6482659040339058,0.13767046730208676
147,147,0.6098276521224761,0.13863201622734778
148,148,0.6385413016250823,0.19217920591472648
149,149,0.6312689425540157,0.16625812620623037
150,150,0.6135709345107898,0.132011908601271
151,151,0.6629705390078016,0.13945432436594274
152,152,0.5974335874052485,0.1312128516874509
153,153,0.6503489649767289,0.15191128812148236
154,154,0.583162178620114,0.136129171209177
155,155,0.6071144602174172,0.1356090155604761
156,156,0.6296023870527279,0.1406115247955313
157,157,0.5953876751736971,0.11796685677836649
158,158,0.5796789059677394,0.1290254308260046
159,159,0.558659121466917,0.13300142844673246
160,160,0.6588600511895493,0.11547694343607873
161,161,0.6460418442293303,0.1252424701669952
162,162,0.6345028493669815,0.18095517391338944
163,163,0.5263356898940401,0.12150520434079226
164,164,0.5536099164164625,0.27603988102055155
165,165,0.5999110769189429,0.12758331788063515
166,166,0.510689811053453,0.13452678768953774
167,167,0.5648761296033626,0.1501223413652042
168,168,0.5933357684552902,0.23470815317705274
169,169,0.6771728658932261,0.12398467390448786
170,170,0.734291410073638,0.1316084710560972
171,171,0.5607653733313782,0.13715094250801485
172,172,0.5815663537214277,0.15246782462054398
173,173,0.6753717469400726,0.13384352166031022
174,174,0.5729202701331815,0.14496394200250506
175,175,0.5399004687351407,0.1226897989254212
176,176,0.6287177075282671,0.13876682000409346
177,177,0.5203096784680383,0.1408532372006448
178,178,0.5245189889537869,0.1319468300207518
179,179,0.619702106967452,0.12193686755199451
180,180,0.5601930549746612,0.12878995134087745
181,181,0.5354192719678394,0.12464302004082128
182,182,0.6006941294908756,0.13245017612644006
183,183,0.5133922211680328,0.1413129190914333
184,184,0.5838929072197061,0.17981296658399515
185,185,0.5840737832768355,0.11915569550183136
186,186,0.9212270150164841,0.1277102866442874
187,187,0.5432907422218705,0.13552024158707354
188,188,0.5466327647736762,0.12803440861171111
189,189,0.5692038426641375,0.12316194830054883
190,190,0.5310703162831487,0.15289171336917207
191,191,0.5613484684145078,0.13481523521477357
192,192,0.5453587596930447,0.1539191029878566
193,193,0.5494890629925067,0.13168863751343451
194,194,0.5401608057509293,0.16776276897871867
195,195,0.6678997720882762,0.1272513139556395
196,196,0.5511824605782749,0.11944626935292035
197,197,0.5600216736202128,0.15751038001326378
198,198,0.5449293245619629,0.13294674557982944
199,199,0.5650648228329374,0.1686328382929787
200,200,0.5477153384417761,0.13061693994677626
201,201,0.5932332316442626,0.1360588813695358
202,202,0.6586562611046247,0.13969477338832803
203,203,0.5807950927119236,0.1812427363183815
204,204,0.5117670366744278,0.11829083226621151
205,205,0.5866877372754971,0.14181792046292685
206,206,0.5555649213929428,0.13603438848804217
207,207,0.5914494210737757,0.11363453460216988
208,208,0.6096781045489479,0.12718344456516206
209,209,0.6485377524077194,0.12904204775986727
210,210,0.5543305991886882,0.14156865169934463
211,211,0.5601192763715517,0.15637318621156737
212,212,0.5076964821928414,0.12729282311920542
213,213,0.579703187890118,0.13706804379762616
214,214,0.5385492741770577,0.1863110163685633
215,215,0.7043079607683467,0.35792640794534236
216,216,0.558662955838372,0.24484805433894508
217,217,0.9557851107965689,0.1330408522480866
218,218,0.5351105920271948,0.13008366955909878
219,219,0.6233270392549457,0.19450800502090715
220,220,0.5695383779384429,0.13274566522159148
221,221,0.5694290876272134,0.1890278838109225
222,222,0.6733978644770104,0.136128950282
223,223,0.6208329116052482,0.1198305509169586
224,224,0.5340468718350166,0.12672468402888626
225,225,0.5419308070704574,0.13545520055049565
226,226,0.6159746304037981,0.13351638632593676
227,227,0.5849161724909209,0.12747647322248667
228,228,0.521569407734205,0.12224828767648432
229,229,0.5951558094093343,0.12723609316162765
230,230,0.5963444922235794,0.12335213653568644
231,231,0.5218461896947701,0.11311035889957566
232,232,0.5551231410645414,0.1157766991382232
233,233,0.6031863940297626,0.1225723153038416
234,234,0.53757632883935,0.12366852899140213
235,235,0.5373502520669717,0.13759945146739483
236,236,0.5613968217658112,0.13771394856303232
237,237,0.644247266536695,0.1209306948876474
238,238,0.6060588239051867,0.13325341351446696
239,239,0.5317659549618838,0.12533527518098708
240,240,0.5142864028020995,0.159972455658135
241,241,0.4926407587408903,0.12699422145669814
242,242,0.5660290877276566,0.12871338633704
243,243,0.6687649352388689,0.14698780942126177
244,244,0.5409413157321978,0.172420535760466
245,245,0.5289368683879729,0.13773636365658604
246,246,0.5292762024037074,0.15117340673168655
247,247,0.5116235172463348,0.13249886938137934
248,248,0.5144508850353304,0.12065780773991719
249,249,0.6065683553024428,0.1211006160301622
250,250,0.5901975620217854,0.11374032174353488
251,251,0.6154288737016032,0.12635683339613024
252,252,0.5229986325430218,0.13366925198351964
253,253,0.4911563126370311,0.1232354304229375
254,254,0.517819610904553,0.11658775099203922
255,255,0.506727823856636,0.1311248064012034
256,256,0.6076299702108372,0.12330581007699948
257,257,0.583542244596174,0.12410433139302768
258,258,0.479925026113051,0.11207475887204055
259,259,0.5466574597958243,0.14227011856564786
260,260,0.4754940370185068,0.12072704668389633
261,261,0.5062297328258865,0.16074258796288632
262,262,0.5747087123891106,0.13091732987959404
263,263,0.7031049729412189,0.12094498061924241
264,264,0.5349241050280398,0.16306762375461403
265,265,0.5091599838051479,0.12960313812072854
266,266,0.49196639852016233,0.2145290456537623
267,267,0.5616789503692416,0.14550708343449514
268,268,0.5154006723605562,0.12082893754995894
269,269,0.4964941883808933,0.12874520335753914
270,270,0.5413565948110772,0.12212007185735274
271,271,0.5818819902342511,0.22458924846432637
272,272,0.49384267172717955,0.14658491441514343
273,273,0.5056593112822156,0.1225494656682713
274,274,0.5445372268877691,0.205453468603082
275,275,0.5319350860081613,0.14093690109439194
276,276,0.5018612394633237,0.1364661185652949
277,277,0.47643509547924623,0.12496222596382722
