,epoch,train_loss,val_loss
0,0,1495.8808091972023,316.7009134590626
1,1,1205.9120735377073,304.464263278991
2,2,1076.0699397791177,257.12609284184873
3,3,1026.5786244273186,285.6232179403305
4,4,987.929921194911,242.70505625754595
5,5,966.9015753492713,241.91322908364236
6,6,954.4198426809162,230.27421725541353
7,7,936.158416159451,220.66215260326862
8,8,926.2062962055206,226.74034999497235
9,9,913.8043708726764,225.68772588297725
10,10,902.2852496225387,234.96454722248018
11,11,898.0023627895862,250.99229368567467
12,12,886.565841479227,268.1853051818907
13,13,884.0461166379973,227.2917952593416
14,14,874.1613038945943,221.59024382010102
15,15,871.6163087775931,225.6516309157014
16,16,865.0725642563775,224.82941133901477
17,17,860.2386866752058,215.47232862189412
18,18,855.4964943360537,209.33416518568993
19,19,848.506070388481,211.6497186217457
20,20,847.8898777486756,215.98804320953786
21,21,841.8675486370921,201.2307742573321
22,22,830.8846038077027,209.5971617102623
23,23,830.4063630541787,201.81726974993944
24,24,826.8704695180058,200.60624803043902
25,25,821.4967990824953,196.19830511324108
26,26,815.3228477714583,220.27989161759615
27,27,809.373601612635,192.48258968256414
28,28,807.4530896022916,193.76012101955712
29,29,804.3005549497902,196.4478083383292
30,30,799.017152887769,198.52669166587293
31,31,795.2414335161448,192.45552253723145
32,32,790.1381633318961,200.81527562998235
33,33,790.0860818615183,193.35758358612657
34,34,787.3926788009703,193.62868365459144
35,35,778.4516023173928,194.24640277586877
36,36,778.1056576706469,195.16039839200675
37,37,774.4222928453237,195.1030496954918
38,38,770.953954889439,193.9430604018271
39,39,773.0931280152872,189.15369006805122
40,40,764.8183093108237,187.69770174100995
41,41,762.7045264355838,196.39443330094218
42,42,760.8194944504648,195.71233516186476
43,43,760.3954126527533,208.3536115474999
44,44,754.7596175214276,186.0338795427233
45,45,754.1833294481039,195.218228103593
46,46,751.337872421369,181.45579502079636
47,47,749.1117333490402,193.1468570791185
48,48,746.2201673658565,183.75973454490304
49,49,745.589169238694,213.5062850434333
50,50,742.000834104605,184.0521752089262
51,51,738.0848260214552,190.62284949887544
52,52,734.8237046608701,179.5134774558246
53,53,740.2651457907632,181.7298091268167
54,54,730.5598147343844,191.1530728917569
55,55,733.0551932454109,184.59914829023182
56,56,727.8466332834214,183.4651204207912
57,57,728.8338108966127,178.17956395819783
58,58,730.909076878801,186.55609131976962
59,59,726.1559136500582,199.46947914734483
60,60,727.1850724481046,200.62920265458524
61,61,721.9235460003838,181.16802591830492
62,62,721.3031443459913,180.2203237786889
63,63,720.14241486229,190.52340250462294
64,64,717.2417312934995,189.12640996929258
65,65,717.2993294429034,179.95889567490667
66,66,711.0186443757266,182.78622411750257
67,67,715.2242738893256,176.54347766190767
68,68,711.226887350902,175.86026133038104
69,69,713.6997447935864,181.54905552696437
70,70,710.4990382678807,194.0032911784947
