,epoch,train_loss,val_loss
0,0,0.005456362491002627,0.004867509170140861
1,1,0.004615381874177438,0.004262504656524453
2,2,0.004263888652018889,0.004183965301730384
3,3,0.003947146116919987,0.0037216469154182784
4,4,0.003801405354028176,0.004037307601397605
5,5,0.0037142456959201714,0.0036640885062660723
6,6,0.003653659162807311,0.0038359230346992437
7,7,0.003608190617019996,0.003629963498005729
8,8,0.0035554617956430916,0.003555817865155822
9,9,0.0035172922770779157,0.003562714210996299
10,10,0.0034825458369721167,0.0034277771339036806
11,11,0.0034414238296498743,0.0034660110300663034
12,12,0.0034284639782978005,0.0034333152489598937
13,13,0.0034000389004755853,0.003430066042688112
14,14,0.003363570363736662,0.003302030747232932
15,15,0.0033537521505624885,0.0033957488715695774
16,16,0.0033269230294994748,0.003232332823699061
17,17,0.003314471606057754,0.003381712647290061
18,18,0.0032923598089749854,0.003310868814342359
19,19,0.0032770695786531,0.00344387463691158
20,20,0.003267149039373992,0.003292319213875384
21,21,0.0032537048393532233,0.003236917898535653
22,22,0.003242562227946419,0.0032341979063347996
23,23,0.0032262725507335743,0.003196827143413606
24,24,0.003225664155684369,0.0038300065882254787
25,25,0.003197980630272278,0.003484248092200501
26,26,0.003200400689409669,0.003255511463138476
27,27,0.003188701765475125,0.0033270909046397208
28,28,0.0031821301811551326,0.0031675999662650845
29,29,0.0031682134291510216,0.003156786768841511
30,30,0.0031638677402919487,0.0031894895178905857
31,31,0.003154664111216974,0.0031725956322073644
32,32,0.003146418969969652,0.0031772117399252865
33,33,0.0031423713934354003,0.003214595892548274
34,34,0.0031368237680973673,0.003328246810252961
35,35,0.0031302025495317937,0.0032540993538792296
36,36,0.0031229102637571828,0.0030912664893563094
37,37,0.003113269180336032,0.0032647581168493913
38,38,0.003110668614066718,0.0032029003866146676
39,39,0.0031033586150208637,0.0032967517468995614
40,40,0.0031010916747940603,0.003121189708220341
41,41,0.003095086668527967,0.0032467400487281276
42,42,0.0030967389699914157,0.003130894924729892
43,43,0.0030901436125129254,0.003196153300041249
44,44,0.0030862664425680923,0.003235311056063625
45,45,0.0030845269733181927,0.003219640993742996
46,46,0.003070584018514081,0.0030717666076576213
47,47,0.0030611928603810692,0.0030615746404648748
48,48,0.003064230581596855,0.003042926488134297
49,49,0.003059318071084663,0.0032911724588505034
50,50,0.003058333662861337,0.003035298198245976
51,51,0.0030554025185558164,0.0032621626081666675
52,52,0.0030569702665012447,0.0030631765873625383
53,53,0.0030482956032706356,0.0031778157400230104
54,54,0.003050056308592482,0.0031153405129608664
55,55,0.003045081473237142,0.0032078653986979664
56,56,0.0030382931553060034,0.0030405314672512676
57,57,0.0030332277875486603,0.0030800794514110872
58,58,0.0030388769705163386,0.00312785734051539
59,59,0.00302831170478775,0.002990256677149713
60,60,0.0030310672055985123,0.0030875651945890797
61,61,0.0030256980672010666,0.0033183647323780604
62,62,0.0030185387257982404,0.0030782206275218765
63,63,0.003019778296834539,0.0031946984094963367
